start_code,end_code,start_name,end_name,road_code,direction,distance
1201278,1201276,美祢東,美東ＳＡ,1201,上り,2.71
1201276,1201271,美東ＳＡ,小郡,1201,上り,6.96
1201271,1201266,小郡,山口ＪＣＴ,1201,上り,4.32
1201266,1201261,山口ＪＣＴ,湯田温泉ＰＡ,1201,上り,1.59
1201261,1201256,湯田温泉ＰＡ,山口,1201,上り,5.37
1201256,1201253,山口,荷卸峠ＰＡ,1201,上り,7.35
1201253,1201251,荷卸峠ＰＡ,徳地,1201,上り,6.74
1201251,1201246,徳地,鹿野ＳＡ,1201,上り,12.62
1201246,1201241,鹿野ＳＡ,鹿野,1201,上り,2.11
1201241,1201239,鹿野,朝倉ＰＡ,1201,上り,15.93
1201239,1201236,朝倉ＰＡ,六日市,1201,上り,4.4
1201236,1201233,六日市,深谷ＰＡ,1201,上り,7.52
1201233,1201231,深谷ＰＡ,吉和ＳＡ,1201,上り,14.52
1201231,1201226,吉和ＳＡ,吉和,1201,上り,2.01
1201226,1201223,吉和,筒賀ＰＡ,1201,上り,12.82
1201223,1201221,筒賀ＰＡ,戸河内,1201,上り,2.21
1201221,1201216,戸河内,加計ＢＳ,1201,上り,5.49
1201216,1201211,加計ＢＳ,広島北ＪＣＴ,1201,上り,11.46
1201211,1201206,広島北ＪＣＴ,安佐ＳＡ,1201,上り,2.64
1201206,1232001,安佐ＳＡ,千代田ＪＣＴ,1201,上り,9.19
1232001,1201201,千代田ＪＣＴ,千代田,1201,上り,1.99
1201201,1201196,千代田,本郷ＰＡ,1201,上り,7.9
1201196,1201191,本郷ＰＡ,高田(中国道),1201,上り,5.97
1201191,1201189,高田(中国道),江の川ＰＡ,1201,上り,11.76
1201189,1201186,江の川ＰＡ,三次,1201,上り,6.41
1201186,1201183,三次,三次東,1201,上り,4.66
1201183,1201181,三次東,七塚原ＳＡ,1201,上り,5.27
1201181,1201176,七塚原ＳＡ,庄原,1201,上り,6.28
1201176,1201173,庄原,本村ＰＡ,1201,上り,7.23
1201173,1201171,本村ＰＡ,帝釈峡ＰＡ,1201,上り,14.16
1201171,1201166,帝釈峡ＰＡ,東城,1201,上り,2.54
1201166,1201163,東城,神郷ＰＡ,1201,上り,15.79
1201163,1201161,神郷ＰＡ,新見,1201,上り,4.74
1201161,1201156,新見,大佐ＳＡ,1201,上り,9.69
1201156,1201151,大佐ＳＡ,北房,1201,上り,12.67
1201151,1201146,北房,北房ＪＣＴ,1201,上り,2.42
1201146,1201141,北房ＪＣＴ,真庭ＰＡ,1201,上り,4.92
1201141,1201136,真庭ＰＡ,落合,1201,上り,2.72
1201136,1220001,落合,落合ＪＣＴ,1201,上り,6.1
1220001,1201133,落合ＪＣＴ,美作追分ＰＡ,1201,上り,1.23
1201133,1201131,美作追分ＰＡ,院庄,1201,上り,11.81
1201131,1201129,院庄,二宮ＰＡ,1201,上り,2.21
1201129,1201126,二宮ＰＡ,津山,1201,上り,6.92
1201126,1201121,津山,勝央ＳＡ,1201,上り,5.27
1201121,1201119,勝央ＳＡ,勝央,1201,上り,3.37
1201119,1201116,勝央,美作,1201,上り,2.43
1201116,1201113,美作,楢原ＰＡ,1201,上り,2.97
1201113,1201111,楢原ＰＡ,作東,1201,上り,5.04
1201111,1201106,作東,上月ＰＡ,1201,上り,5.41
1201106,1201101,上月ＰＡ,佐用,1201,上り,5.92
1201101,1201098,佐用,佐用ＪＣＴ,1201,上り,1.68
1201098,1201096,佐用ＪＣＴ,揖保川ＰＡ,1201,上り,8.94
1201096,1201094,揖保川ＰＡ,宍粟ＪＣＴ,1201,上り,3.21
1201094,1201091,宍粟ＪＣＴ,山崎(中国道),1201,上り,3.56
1201091,1201086,山崎(中国道),安富ＰＡ,1201,上り,5.22
1201086,1201083,安富ＰＡ,夢前スマート,1201,上り,8.45
1201083,1201081,夢前スマート,福崎,1201,上り,6.58
1201081,1201076,福崎,加西ＳＡ,1201,上り,3.53
1201076,1201071,加西ＳＡ,加西,1201,上り,6.03
1201071,1201066,加西,滝野社,1201,上り,8.98
1201066,1201061,滝野社,社ＰＡ,1201,上り,3.67
1201061,1201056,社ＰＡ,ひょうご東条,1201,上り,7.65
1201056,1201051,ひょうご東条,吉川,1201,上り,3.46
1201051,1210001,吉川,吉川ＪＣＴ,1201,上り,3.41
1210001,1201041,吉川ＪＣＴ,赤松ＰＡ,1201,上り,1.69
1201041,1201046,赤松ＰＡ,神戸三田,1201,上り,1.96
1201046,1201036,神戸三田,神戸ＪＣＴ,1201,上り,5.01
1201036,1201031,神戸ＪＣＴ,西宮北,1201,上り,1.65
1201031,1201025,西宮北,西宮山口ＪＣＴ,1201,上り,2.7
1201025,1201021,西宮山口ＪＣＴ,西宮名塩ＳＡ,1201,上り,2.88
1201021,1201016,西宮名塩ＳＡ,宝塚,1201,上り,7.18
1201016,1201011,宝塚,中国池田,1201,上り,5.89
1201011,1201006,中国池田,中国豊中,1201,上り,2.18
1201006,1201001,中国豊中,中国吹田,1201,上り,7.1
1201001,1011156,中国吹田,吹田ＪＣＴ,1201,上り,1.15
1201306,1202011,下関,壇之浦ＰＡ,1202,下り,1.62
1202011,1202001,壇之浦ＰＡ,門司港,1202,下り,2.28
1202001,1030001,門司港,門司,1202,下り,3.33
1030001,1202001,門司,門司港,1202,上り,3.33
1202001,1202006,門司港,めかりＰＡ,1202,上り,1.22
1202006,1201306,めかりＰＡ,下関,1202,上り,2.49
1210001,1210003,吉川ＪＣＴ,上荒川ＰＡ,1210,下り,1.5
1210003,1210006,上荒川ＰＡ,三田西,1210,下り,2.63
1210006,1210011,三田西,丹南篠山口,1210,下り,15.16
1210011,1210016,丹南篠山口,西紀ＳＡ,1210,下り,3.05
1210016,1210021,西紀ＳＡ,春日(舞鶴若狭道),1210,下り,9.42
1210021,1210026,春日(舞鶴若狭道),六人部ＰＡ,1210,下り,11.9
1210026,1210031,六人部ＰＡ,福知山,1210,下り,3.17
1210031,1210036,福知山,綾部,1210,下り,8.65
1210036,1210041,綾部,綾部ＪＣＴ,1210,下り,4.02
1210041,1210043,綾部ＪＣＴ,綾部ＰＡ,1210,下り,2.38
1210043,1210046,綾部ＰＡ,舞鶴西,1210,下り,5.17
1210046,1210051,舞鶴西,舞鶴東,1210,下り,9.66
1210051,1210053,舞鶴東,舞鶴ＰＡ,1210,下り,2.8
1210053,1210056,舞鶴ＰＡ,大飯高浜,1210,下り,9.22
1210056,1210061,大飯高浜,小浜西,1210,下り,10.39
1210061,1210063,小浜西,加斗ＰＡ,1210,下り,1.17
1210063,1210066,加斗ＰＡ,小浜,1210,下り,8.61
1210066,1210071,小浜,若狭上中,1210,下り,8.96
1210071,1210076,若狭上中,三方五湖ＰＡ,1210,下り,6.55
1210076,1210081,三方五湖ＰＡ,若狭三方,1210,下り,2.12
1210081,1210086,若狭三方,若狭美浜,1210,下り,7.0
1210086,1210091,若狭美浜,敦賀南スマート,1210,下り,6.11
1210091,1080025,敦賀南スマート,敦賀ＪＣＴ,1210,下り,5.42
1080025,1210091,敦賀ＪＣＴ,敦賀南スマート,1210,上り,5.42
1210091,1210086,敦賀南スマート,若狭美浜,1210,上り,6.11
1210086,1210081,若狭美浜,若狭三方,1210,上り,7.0
1210081,1210076,若狭三方,三方五湖ＰＡ,1210,上り,2.12
1210076,1210071,三方五湖ＰＡ,若狭上中,1210,上り,6.55
1210071,1210066,若狭上中,小浜,1210,上り,8.96
1210066,1210063,小浜,加斗ＰＡ,1210,上り,8.61
1210063,1210061,加斗ＰＡ,小浜西,1210,上り,1.17
1210061,1210056,小浜西,大飯高浜,1210,上り,10.39
1210056,1210053,大飯高浜,舞鶴ＰＡ,1210,上り,9.22
1210053,1210051,舞鶴ＰＡ,舞鶴東,1210,上り,2.8
1210051,1210046,舞鶴東,舞鶴西,1210,上り,9.66
1210046,1210043,舞鶴西,綾部ＰＡ,1210,上り,5.17
1210043,1210041,綾部ＰＡ,綾部ＪＣＴ,1210,上り,2.38
1210041,1210036,綾部ＪＣＴ,綾部,1210,上り,4.02
1210036,1210031,綾部,福知山,1210,上り,8.65
1210031,1210026,福知山,六人部ＰＡ,1210,上り,3.17
1210026,1210021,六人部ＰＡ,春日(舞鶴若狭道),1210,上り,11.9
1210021,1210016,春日(舞鶴若狭道),西紀ＳＡ,1210,上り,9.42
1210016,1210011,西紀ＳＡ,丹南篠山口,1210,上り,3.05
1210011,1210006,丹南篠山口,三田西,1210,上り,15.16
1210006,1210003,三田西,上荒川ＰＡ,1210,上り,2.63
1210003,1210001,上荒川ＰＡ,吉川ＪＣＴ,1210,上り,1.5
1211001,1211006,播磨ＪＣＴ,播磨新宮,1211,下り,11.94
1211006,1201094,播磨新宮,宍粟ＪＣＴ,1211,下り,10.61
1201094,1211006,宍粟ＪＣＴ,播磨新宮,1211,上り,10.61
1211006,1211001,播磨新宮,播磨ＪＣＴ,1211,上り,11.94
1220001,1220006,落合ＪＣＴ,久世,1220,下り,2.89
1220006,1220009,久世,上野ＰＡ,1220,下り,3.49
1220009,1220011,上野ＰＡ,湯原,1220,下り,8.75
1220011,1220016,湯原,蒜山高原ＳＡ,1220,下り,14.71
1220016,1220021,蒜山高原ＳＡ,蒜山,1220,下り,0.78
1220021,1220026,蒜山,江府,1220,下り,13.44
1220026,1220031,江府,溝口,1220,下り,7.28
1220031,1220038,溝口,大山高原スマート,1220,下り,4.15
1220038,1220036,大山高原スマート,大山ＰＡ,1220,下り,0.0
1220036,1220041,大山ＰＡ,米子,1220,下り,4.33
1220041,9020011,米子,米子ＪＣＴ,1220,下り,0.43
9020011,1220041,米子ＪＣＴ,米子,1220,上り,0.43
1220041,1220036,米子,大山ＰＡ,1220,上り,4.33
1220036,1220038,大山ＰＡ,大山高原スマート,1220,上り,0.0
1220038,1220031,大山高原スマート,溝口,1220,上り,4.15
1220031,1220026,溝口,江府,1220,上り,7.28
1220026,1220021,江府,蒜山,1220,上り,13.44
1220021,1220016,蒜山,蒜山高原ＳＡ,1220,上り,0.78
1220016,1220011,蒜山高原ＳＡ,湯原,1220,上り,14.71
1220011,1220009,湯原,上野ＰＡ,1220,上り,8.75
1220009,1220006,上野ＰＡ,久世,1220,上り,3.49
1220006,1220001,久世,落合ＪＣＴ,1220,上り,2.89
1020106,1221016,岡山ＪＣＴ,岡山総社,1221,下り,2.55
1221016,1221013,岡山総社,総社ＰＡ,1221,下り,3.98
1221013,1221011,総社ＰＡ,賀陽,1221,下り,13.88
1221011,1221006,賀陽,高梁ＳＡ,1221,下り,7.83
1221006,1221001,高梁ＳＡ,有漢,1221,下り,4.23
1221001,1201146,有漢,北房ＪＣＴ,1221,下り,8.05
1201146,1221001,北房ＪＣＴ,有漢,1221,上り,8.05
1221001,1221006,有漢,高梁ＳＡ,1221,上り,4.23
1221006,1221011,高梁ＳＡ,賀陽,1221,上り,7.83
1221011,1221013,賀陽,総社ＰＡ,1221,上り,13.88
1221013,1221016,総社ＰＡ,岡山総社,1221,上り,3.98
1221016,1020106,岡山総社,岡山ＪＣＴ,1221,上り,2.55
1201211,1231011,広島北ＪＣＴ,広島北,1231,下り,3.17
1231011,1231006,広島北,久地ＰＡ,1231,下り,6.78
1231006,1231001,久地ＰＡ,広島西風新都,1231,下り,3.3
1231001,1020216,広島西風新都,広島ＪＣＴ,1231,下り,3.56
1020216,1231001,広島ＪＣＴ,広島西風新都,1231,上り,3.56
1231001,1231006,広島西風新都,久地ＰＡ,1231,上り,3.3
1231006,1231011,久地ＰＡ,広島北,1231,上り,6.78
1231011,1201211,広島北,広島北ＪＣＴ,1231,上り,3.17
1232001,1232006,千代田ＪＣＴ,大朝,1232,下り,11.62
1232006,1232011,大朝,寒曳山ＰＡ,1232,下り,3.7
1232011,1232016,寒曳山ＰＡ,瑞穂,1232,下り,7.41
1232016,1232021,瑞穂,旭,1232,下り,13.72
1232021,1232026,旭,金城ＰＡ,1232,下り,6.25
1232026,1232031,金城ＰＡ,浜田ＪＣＴ,1232,下り,7.07
1232031,1232036,浜田ＪＣＴ,浜田,1232,下り,1.39
1232036,1232031,浜田,浜田ＪＣＴ,1232,上り,1.39
1232031,1232026,浜田ＪＣＴ,金城ＰＡ,1232,上り,7.07
1232026,1232021,金城ＰＡ,旭,1232,上り,6.25
1232021,1232016,旭,瑞穂,1232,上り,13.72
1232016,1232011,瑞穂,寒曳山ＰＡ,1232,上り,7.41
1232011,1232006,寒曳山ＰＡ,大朝,1232,上り,3.7
1232006,1232001,大朝,千代田ＪＣＴ,1232,上り,11.62
1201098,1201097,佐用ＪＣＴ,佐用本線,1240,下り,0.96
1201097,1201098,佐用本線,佐用ＪＣＴ,1240,上り,0.96
1250011,1250016,松江玉造,宍道湖ＳＡ,1250,下り,2.05
1250016,1250021,宍道湖ＳＡ,宍道,1250,下り,11.31
1250021,1250026,宍道,宍道ＪＣＴ,1250,下り,1.47
1250026,1250031,宍道ＪＣＴ,斐川,1250,下り,4.38
1250031,1250036,斐川,出雲,1250,下り,12.53
1250036,1250031,出雲,斐川,1250,上り,12.53
1250031,1250026,斐川,宍道ＪＣＴ,1250,上り,4.38
1250026,1250021,宍道ＪＣＴ,宍道,1250,上り,1.47
1250021,1250016,宍道,宍道湖ＳＡ,1250,上り,11.31
1250016,1250011,宍道湖ＳＡ,松江玉造,1250,上り,2.05
1261001,1261006,三刀屋木次,加茂岩倉ＰＡ,1261,下り,6.72
1261006,1250026,加茂岩倉ＰＡ,宍道ＪＣＴ,1261,下り,3.4
1250026,1261006,宍道ＪＣＴ,加茂岩倉ＰＡ,1261,上り,3.4
1261006,1261001,加茂岩倉ＰＡ,三刀屋木次,1261,上り,6.72
1020149,1020145,尾道ＪＣＴ,尾道本線,1262,下り,0.71
1020145,1020149,尾道本線,尾道ＪＣＴ,1262,上り,0.71
1030021,1302004,北九州ＪＣＴ,苅田北九州空港,1302,下り,7.84
1302004,1302008,苅田北九州空港,行橋,1302,下り,8.44
1302008,1302010,行橋,今川ＰＡ,1302,下り,2.22
1302010,1302012,今川ＰＡ,みやこ豊津,1302,下り,4.63
1302012,1302010,みやこ豊津,今川ＰＡ,1302,上り,4.63
1302010,1302008,今川ＰＡ,行橋,1302,上り,2.22
1302008,1302004,行橋,苅田北九州空港,1302,上り,8.44
1302004,1030021,苅田北九州空港,北九州ＪＣＴ,1302,上り,7.84
244C046,1302050,速見,日出ＪＣＴ,1302,下り,2.74
1302050,1302054,日出ＪＣＴ,別府湾ＳＡ,1302,下り,2.25
1302054,1302058,別府湾ＳＡ,別府,1302,下り,4.64
1302058,1302062,別府,大分,1302,下り,12.94
1302062,1302066,大分,大分光吉,1302,下り,3.92
1302066,1302070,大分光吉,大分米良,1302,下り,3.33
1302070,1302074,大分米良,大分松岡ＰＡ,1302,下り,2.79
1302074,1302078,大分松岡ＰＡ,大分宮河内,1302,下り,3.39
1302078,1302082,大分宮河内,臼杵,1302,下り,12.53
1302082,1302086,臼杵,津久見,1302,下り,6.38
1302086,1302090,津久見,佐伯,1302,下り,12.22
1302090,1302088,佐伯,佐伯弥生ＰＡ,1302,上り,2.99
1302088,1302086,佐伯弥生ＰＡ,津久見,1302,上り,9.3
1302086,1302082,津久見,臼杵,1302,上り,6.38
1302082,1302078,臼杵,大分宮河内,1302,上り,12.53
1302078,1302074,大分宮河内,大分松岡ＰＡ,1302,上り,3.39
1302074,1302070,大分松岡ＰＡ,大分米良,1302,上り,2.79
1302070,1302066,大分米良,大分光吉,1302,上り,3.33
1302066,1302062,大分光吉,大分,1302,上り,3.92
1302062,1302058,大分,別府,1302,上り,12.94
1302058,1302054,別府,別府湾ＳＡ,1302,上り,4.64
1302054,1302050,別府湾ＳＡ,日出ＪＣＴ,1302,上り,2.25
1302050,244C046,日出ＪＣＴ,速見,1302,上り,2.74
1302218,1302180,門川本線,門川南スマート,1302,下り,1.23
1302180,1302219,門川南スマート,日向,1302,下り,11.02
1302219,1302220,日向,都農,1302,下り,18.6
1302220,1302221,都農,川南ＰＡ,1302,下り,6.87
1302221,1302222,川南ＰＡ,高鍋,1302,下り,5.03
1302222,1302223,高鍋,西都,1302,下り,11.68
1302223,1302225,西都,国富スマート,1302,下り,11.36
1302225,1302226,国富スマート,宮崎西,1302,下り,4.82
1302226,1302228,宮崎西,宮崎ＰＡ,1302,下り,2.99
1302228,1302231,宮崎ＰＡ,清武,1302,下り,4.72
1302231,1302236,清武,清武ＪＣＴ,1302,下り,2.1
1302236,1302231,清武ＪＣＴ,清武,1302,上り,2.1
1302231,1302228,清武,宮崎ＰＡ,1302,上り,4.72
1302228,1302226,宮崎ＰＡ,宮崎西,1302,上り,2.99
1302226,1302225,宮崎西,国富スマート,1302,上り,4.82
1302225,1302223,国富スマート,西都,1302,上り,11.36
1302223,1302222,西都,高鍋,1302,上り,11.68
1302222,1302221,高鍋,川南ＰＡ,1302,上り,5.03
1302221,1302220,川南ＰＡ,都農,1302,上り,6.87
1302220,1302219,都農,日向,1302,上り,18.6
1302219,1302180,日向,門川南スマート,1302,上り,11.02
1302180,1302218,門川南スマート,門川本線,1302,上り,1.23
5043018,1302022,椎田南,豊前,1302,下り,6.92
1302022,1302024,豊前,上毛ＰＡ,1302,下り,4.98
1302024,1302026,上毛ＰＡ,中津,1302,下り,6.89
1302026,244C030,中津,宇佐,1302,下り,8.78
244C030,1302026,宇佐,中津,1302,上り,8.78
1302026,1302024,中津,上毛ＰＡ,1302,上り,6.89
1302024,1302022,上毛ＰＡ,豊前,1302,上り,4.98
1302022,5043018,豊前,椎田南,1302,上り,6.92
1302090,1302110,佐伯,佐伯堅田,1303,下り,4.93
1302110,1302120,佐伯堅田,蒲江,1303,下り,13.23
1302120,1302130,蒲江,蒲江波当津,1303,下り,8.46
1302130,1302140,蒲江波当津,北浦,1303,下り,5.11
1302140,1302150,北浦,須美江,1303,下り,6.54
1302150,1302160,須美江,北川,1303,下り,5.21
1302160,1302170,北川,延岡,1303,下り,12.5
1302170,5050005,延岡,延岡・延岡南道路接続,1303,下り,5.78
5050005,1302170,延岡・延岡南道路接続,延岡,1303,上り,5.78
1302170,1302160,延岡,北川,1303,上り,12.5
1302160,1302150,北川,須美江,1303,上り,5.21
1302150,1302140,須美江,北浦,1303,上り,6.54
1302140,1302130,北浦,蒲江波当津,1303,上り,5.11
1302130,1302120,蒲江波当津,蒲江,1303,上り,8.46
1302120,1302110,蒲江,佐伯堅田,1303,上り,13.23
1302110,1302090,佐伯堅田,佐伯,1303,上り,4.93
1302241,1302240,末吉財部,曽於弥五郎,1304,下り,10.18
1302240,1304375,曽於弥五郎,野方,1304,下り,11.45
1304375,1304370,野方,鹿屋串良,1304,下り,5.46
1304370,1304360,鹿屋串良,大崎,1304,下り,9.22
1304360,1304350,大崎,志布志有明,1304,下り,6.05
1304350,1304340,志布志有明,志布志,1304,下り,3.68
1304340,1304350,志布志,志布志有明,1304,上り,3.68
1304350,1304360,志布志有明,大崎,1304,上り,6.05
1304360,1304370,大崎,鹿屋串良,1304,上り,9.22
1304370,1304375,鹿屋串良,野方,1304,上り,5.46
1304375,1302240,野方,曽於弥五郎,1304,上り,11.45
1302240,1302241,曽於弥五郎,末吉財部,1304,上り,10.18
1302236,1302238,清武ＪＣＴ,清武南,1305,下り,1.28
1302238,1302236,清武南,清武ＪＣＴ,1305,上り,1.28
1302241,1302243,末吉財部,国分ＰＡ,1305,下り,15.02
1302243,1302246,国分ＰＡ,国分,1305,下り,3.48
1302246,1302251,国分,隼人東,1305,下り,4.69
1302251,1302246,隼人東,国分,1305,上り,4.69
1302246,1302243,国分,国分ＰＡ,1305,上り,3.48
1302243,1302241,国分ＰＡ,末吉財部,1305,上り,15.02
1030086,1311001,鳥栖ＪＣＴ,鳥栖,1311,下り,1.43
1311001,1311003,鳥栖,山浦ＰＡ,1311,下り,4.02
1311003,1311006,山浦ＰＡ,東脊振,1311,下り,8.49
1311006,1311011,東脊振,金立ＳＡ,1311,下り,8.52
1311011,1311016,金立ＳＡ,佐賀大和,1311,下り,3.41
1311016,1311019,佐賀大和,小城ＰＡ,1311,下り,6.31
1311019,1311021,小城ＰＡ,多久,1311,下り,8.08
1311021,1311026,多久,多久西ＰＡ,1311,下り,5.54
1311026,1311031,多久西ＰＡ,武雄北方,1311,下り,5.36
1311031,1311036,武雄北方,川登ＳＡ,1311,下り,6.97
1311036,1311041,川登ＳＡ,武雄ＪＣＴ,1311,下り,2.29
1311041,1311051,武雄ＪＣＴ,嬉野,1311,下り,4.69
1311051,1311056,嬉野,東そのぎ,1311,下り,9.49
1311056,1311061,東そのぎ,大村湾ＰＡ,1311,下り,2.98
1311061,1311066,大村湾ＰＡ,大村,1311,下り,9.6
1311066,1311071,大村,木場ＰＡ,1311,下り,3.49
1311071,1311073,木場ＰＡ,木場スマート,1311,下り,0.16
1311073,1311081,木場スマート,諫早,1311,下り,7.9
1311081,1311086,諫早,長崎多良見,1311,下り,4.57
1311086,1311091,長崎多良見,長崎芒塚,1311,下り,7.72
1311091,1311096,長崎芒塚,長崎,1311,下り,3.07
1311096,1311091,長崎,長崎芒塚,1311,上り,3.07
1311091,1311086,長崎芒塚,長崎多良見,1311,上り,7.72
1311086,1311081,長崎多良見,諫早,1311,上り,4.57
1311081,1311076,諫早,今村ＰＡ,1311,上り,2.98
1311076,1311073,今村ＰＡ,木場スマート,1311,上り,4.95
1311073,1311066,木場スマート,大村,1311,上り,3.64
1311066,1311061,大村,大村湾ＰＡ,1311,上り,9.6
1311061,1311056,大村湾ＰＡ,東そのぎ,1311,上り,2.98
1311056,1311051,東そのぎ,嬉野,1311,上り,9.49
1311051,1311041,嬉野,武雄ＪＣＴ,1311,上り,4.69
1311041,1311036,武雄ＪＣＴ,川登ＳＡ,1311,上り,2.29
1311036,1311031,川登ＳＡ,武雄北方,1311,上り,6.97
1311031,1311026,武雄北方,多久西ＰＡ,1311,上り,5.36
1311026,1311021,多久西ＰＡ,多久,1311,上り,5.54
1311021,1311019,多久,小城ＰＡ,1311,上り,8.08
1311019,1311016,小城ＰＡ,佐賀大和,1311,上り,6.31
1311016,1311011,佐賀大和,金立ＳＡ,1311,上り,3.41
1311011,1311006,金立ＳＡ,東脊振,1311,上り,8.52
1311006,1311003,東脊振,山浦ＰＡ,1311,上り,8.49
1311003,1311001,山浦ＰＡ,鳥栖,1311,上り,4.02
1311001,1030086,鳥栖,鳥栖ＪＣＴ,1311,上り,1.43
1030086,1312001,鳥栖ＪＣＴ,筑後小郡,1312,下り,4.92
1312001,1312004,筑後小郡,大刀洗ＰＡ,1312,下り,2.55
1312004,1312006,大刀洗ＰＡ,甘木,1312,下り,3.49
1312006,1312011,甘木,朝倉,1312,下り,7.3
1312011,1312016,朝倉,山田ＳＡ,1312,下り,2.87
